,dateRep,cases,countriesAndTerritories,flag
4806,2020-01-09,0,Mexico,0.0
6919,2020-01-09,0,Sri_Lanka,0.0
528,2020-01-09,0,Austria,0.0
1366,2020-01-09,0,Canada,0.0
436,2020-01-09,0,Australia,0.0
3275,2020-01-09,0,Iceland,0.0
5725,2020-01-09,0,Pakistan,0.0
6377,2020-01-09,0,San_Marino,0.0
2121,2020-01-09,0,Dominican_Republic,0.0
5271,2020-01-09,0,New_Zealand,0.0
7232,2020-01-09,0,Taiwan,0.0
3008,2020-01-09,0,Greece,0.0
1105,2020-01-09,0,Brazil,0.0
2208,2020-01-09,0,Ecuador,0.0
3823,2020-01-09,0,Israel,0.0
5914,2020-01-09,0,Philippines,0.0
6061,2020-01-09,0,Qatar,0.0
3366,2020-01-09,0,India,0.0
5552,2020-01-09,0,Norway,0.0
2570,2020-01-09,0,Finland,0.0
2423,2020-01-09,0,Estonia,0.0
613,2020-01-09,0,Azerbaijan,0.0
335,2020-01-09,0,Armenia,0.0
1905,2020-01-09,0,Czech_Republic,0.0
6151,2020-01-09,0,Romania,0.0
1904,2020-01-10,0,Czech_Republic,0.0
7724,2020-01-10,0,United_States_of_America,0.0
5176,2020-01-10,0,Netherlands,0.0
717,2020-01-10,0,Bahrain,0.0
2569,2020-01-10,0,Finland,0.0
5375,2020-01-10,0,Nigeria,0.0
7869,2020-01-10,0,Vietnam,0.0
3632,2020-01-10,0,Iraq,0.0
2887,2020-01-10,0,Germany,0.0
2661,2020-01-10,0,France,0.0
3365,2020-01-10,0,India,0.0
4329,2020-01-10,0,Lebanon,0.0
2295,2020-01-10,0,Egypt,0.0
527,2020-01-10,0,Austria,0.0
3007,2020-01-10,0,Greece,0.0
7525,2020-01-10,0,United_Arab_Emirates,0.0
7132,2020-01-10,0,Switzerland,0.0
1440,2020-01-10,0,Cases_on_an_international_conveyance_Japan,0.0
5084,2020-01-10,0,Nepal,0.0
2120,2020-01-10,0,Dominican_Republic,0.0
4907,2020-01-10,0,Monaco,0.0
5724,2020-01-10,0,Pakistan,0.0
5551,2020-01-10,0,Norway,0.0
334,2020-01-10,0,Armenia,0.0
6376,2020-01-10,0,San_Marino,0.0
6918,2020-01-10,0,Sri_Lanka,0.0
7231,2020-01-10,0,Taiwan,0.0
7040,2020-01-10,0,Sweden,0.0
4642,2020-01-10,0,Malaysia,0.0
3542,2020-01-10,0,Iran,0.0
435,2020-01-10,0,Australia,0.0
6742,2020-01-10,0,South_Korea,0.0
71,2020-01-10,0,Afghanistan,0.0
4196,2020-01-10,0,Kuwait,0.0
6060,2020-01-10,0,Qatar,0.0
924,2020-01-10,0,Belgium,0.0
209,2020-01-10,0,Algeria,0.0
2422,2020-01-10,0,Estonia,0.0
7316,2020-01-10,0,Thailand,0.0
2207,2020-01-10,0,Ecuador,0.0
1767,2020-01-10,0,Croatia,0.0
5913,2020-01-10,0,Philippines,0.0
6835,2020-01-10,0,Spain,0.0
7617,2020-01-10,0,United_Kingdom,0.0
4540,2020-01-10,0,Luxembourg,0.0
1599,2020-01-10,523,China,0.0
3822,2020-01-10,0,Israel,0.0
6237,2020-01-10,0,Russia,0.0
6150,2020-01-10,0,Romania,0.0
5458,2020-01-10,0,North_Macedonia,0.0
2795,2020-01-10,0,Georgia,0.0
5270,2020-01-10,0,New_Zealand,0.0
832,2020-01-10,0,Belarus,0.0
2015,2020-01-10,0,Denmark,0.0
5637,2020-01-10,0,Oman,0.0
3914,2020-01-10,0,Italy,0.0
4805,2020-01-10,0,Mexico,0.0
4025,2020-01-10,0,Japan,0.0
1254,2020-01-10,0,Cambodia,0.0
1365,2020-01-10,0,Canada,0.0
3722,2020-01-10,0,Ireland,0.0
612,2020-01-10,0,Azerbaijan,0.0
6555,2020-01-10,0,Singapore,0.0
3450,2020-01-10,0,Indonesia,0.0
1104,2020-01-10,0,Brazil,0.0
4455,2020-01-10,0,Lithuania,0.0
3274,2020-01-10,0,Iceland,0.0
3721,2020-01-11,0,Ireland,0.0
5175,2020-01-11,0,Netherlands,0.0
7230,2020-01-11,0,Taiwan,0.0
1253,2020-01-11,0,Cambodia,0.0
6741,2020-01-11,0,South_Korea,0.0
1439,2020-01-11,0,Cases_on_an_international_conveyance_Japan,0.0
6059,2020-01-11,0,Qatar,0.0
4539,2020-01-11,0,Luxembourg,0.0
5457,2020-01-11,0,North_Macedonia,0.0
5723,2020-01-11,0,Pakistan,0.0
6149,2020-01-11,0,Romania,0.0
1598,2020-01-11,582,China,0.0
2421,2020-01-11,0,Estonia,0.0
5912,2020-01-11,0,Philippines,0.0
7315,2020-01-11,0,Thailand,0.0
208,2020-01-11,0,Algeria,0.0
831,2020-01-11,0,Belarus,0.0
1103,2020-01-11,0,Brazil,0.0
1364,2020-01-11,0,Canada,0.0
2660,2020-01-11,0,France,0.0
3273,2020-01-11,0,Iceland,0.0
3821,2020-01-11,0,Israel,0.0
7524,2020-01-11,0,United_Arab_Emirates,0.0
5636,2020-01-11,0,Oman,0.0
6917,2020-01-11,0,Sri_Lanka,0.0
7868,2020-01-11,0,Vietnam,0.0
4454,2020-01-11,0,Lithuania,0.0
3541,2020-01-11,0,Iran,0.0
434,2020-01-11,0,Australia,0.0
333,2020-01-11,0,Armenia,0.0
70,2020-01-11,0,Afghanistan,0.0
3913,2020-01-11,0,Italy,0.0
2294,2020-01-11,0,Egypt,0.0
2206,2020-01-11,0,Ecuador,0.0
6236,2020-01-11,0,Russia,0.0
5374,2020-01-11,0,Nigeria,0.0
4804,2020-01-11,0,Mexico,0.0
611,2020-01-11,0,Azerbaijan,0.0
3631,2020-01-11,0,Iraq,0.0
4641,2020-01-11,0,Malaysia,0.0
6834,2020-01-11,0,Spain,0.0
6375,2020-01-11,0,San_Marino,0.0
923,2020-01-11,0,Belgium,0.0
2014,2020-01-11,0,Denmark,0.0
526,2020-01-11,0,Austria,0.0
2568,2020-01-11,0,Finland,0.0
2794,2020-01-11,0,Georgia,0.0
3006,2020-01-11,0,Greece,0.0
716,2020-01-11,0,Bahrain,0.0
7039,2020-01-11,0,Sweden,0.0
4906,2020-01-11,0,Monaco,0.0
3364,2020-01-11,0,India,0.0
2119,2020-01-11,0,Dominican_Republic,0.0
1766,2020-01-11,0,Croatia,0.0
4328,2020-01-11,0,Lebanon,0.0
5550,2020-01-11,0,Norway,0.0
5083,2020-01-11,0,Nepal,0.0
4024,2020-01-11,0,Japan,0.0
7616,2020-01-11,0,United_Kingdom,0.0
5269,2020-01-11,0,New_Zealand,0.0
3449,2020-01-11,0,Indonesia,0.0
2886,2020-01-11,0,Germany,0.0
1903,2020-01-11,0,Czech_Republic,0.0
7723,2020-01-11,0,United_States_of_America,0.0
4195,2020-01-11,0,Kuwait,0.0
7131,2020-01-11,0,Switzerland,0.0
6554,2020-01-11,0,Singapore,0.0
7314,2020-01-12,0,Thailand,0.0
1102,2020-01-12,0,Brazil,0.0
1765,2020-01-12,0,Croatia,0.0
3005,2020-01-12,0,Greece,0.0
1363,2020-01-12,0,Canada,0.0
2013,2020-01-12,0,Denmark,0.0
1597,2020-01-12,641,China,0.0
2567,2020-01-12,0,Finland,0.0
2420,2020-01-12,0,Estonia,0.0
2659,2020-01-12,0,France,0.0
4327,2020-01-12,0,Lebanon,0.0
5082,2020-01-12,0,Nepal,0.0
4023,2020-01-12,0,Japan,0.0
3912,2020-01-12,0,Italy,0.0
69,2020-01-12,0,Afghanistan,0.0
5549,2020-01-12,0,Norway,0.0
332,2020-01-12,0,Armenia,0.0
6148,2020-01-12,0,Romania,0.0
1902,2020-01-12,0,Czech_Republic,0.0
4453,2020-01-12,0,Lithuania,0.0
5373,2020-01-12,0,Nigeria,0.0
3630,2020-01-12,0,Iraq,0.0
610,2020-01-12,0,Azerbaijan,0.0
5456,2020-01-12,0,North_Macedonia,0.0
2793,2020-01-12,0,Georgia,0.0
7038,2020-01-12,0,Sweden,0.0
6916,2020-01-12,0,Sri_Lanka,0.0
6553,2020-01-12,0,Singapore,0.0
1252,2020-01-12,0,Cambodia,0.0
6374,2020-01-12,0,San_Marino,0.0
433,2020-01-12,0,Australia,0.0
4640,2020-01-12,0,Malaysia,0.0
5635,2020-01-12,0,Oman,0.0
4905,2020-01-12,0,Monaco,0.0
2118,2020-01-12,0,Dominican_Republic,0.0
5722,2020-01-12,0,Pakistan,0.0
5268,2020-01-12,0,New_Zealand,0.0
4803,2020-01-12,0,Mexico,0.0
6740,2020-01-12,0,South_Korea,0.0
7130,2020-01-12,0,Switzerland,0.0
7229,2020-01-12,0,Taiwan,0.0
2205,2020-01-12,0,Ecuador,0.0
3720,2020-01-12,0,Ireland,0.0
1438,2020-01-12,0,Cases_on_an_international_conveyance_Japan,0.0
7722,2020-01-12,0,United_States_of_America,0.0
6058,2020-01-12,0,Qatar,0.0
4538,2020-01-12,0,Luxembourg,0.0
5174,2020-01-12,0,Netherlands,0.0
6235,2020-01-12,0,Russia,0.0
7615,2020-01-12,0,United_Kingdom,0.0
7867,2020-01-12,0,Vietnam,0.0
525,2020-01-12,0,Austria,0.0
3363,2020-01-12,0,India,0.0
830,2020-01-12,0,Belarus,0.0
3820,2020-01-12,0,Israel,0.0
207,2020-01-12,0,Algeria,0.0
3448,2020-01-12,0,Indonesia,0.0
4194,2020-01-12,0,Kuwait,0.0
3272,2020-01-12,0,Iceland,0.0
6833,2020-01-12,0,Spain,0.0
7523,2020-01-12,0,United_Arab_Emirates,0.0
5911,2020-01-12,0,Philippines,0.0
715,2020-01-12,0,Bahrain,0.0
922,2020-01-12,0,Belgium,0.0
2885,2020-01-12,0,Germany,0.0
3540,2020-01-12,0,Iran,0.0
2293,2020-01-12,0,Egypt,0.0
5455,2020-01-13,0,North_Macedonia,0.0
68,2020-01-13,0,Afghanistan,0.0
2566,2020-01-13,0,Finland,0.0
3539,2020-01-13,0,Iran,0.0
5173,2020-01-13,0,Netherlands,0.0
3911,2020-01-13,0,Italy,0.0
921,2020-01-13,0,Belgium,0.0
6552,2020-01-13,0,Singapore,0.0
7037,2020-01-13,0,Sweden,0.0
7129,2020-01-13,0,Switzerland,0.0
6057,2020-01-13,0,Qatar,0.0
6147,2020-01-13,0,Romania,0.0
6373,2020-01-13,0,San_Marino,0.0
4326,2020-01-13,0,Lebanon,0.0
6915,2020-01-13,0,Sri_Lanka,0.0
6234,2020-01-13,0,Russia,0.0
2117,2020-01-13,0,Dominican_Republic,0.0
4904,2020-01-13,0,Monaco,0.0
524,2020-01-13,0,Austria,0.0
3362,2020-01-13,0,India,0.0
714,2020-01-13,0,Bahrain,0.0
2884,2020-01-13,0,Germany,0.0
5910,2020-01-13,0,Philippines,0.0
4639,2020-01-13,0,Malaysia,0.0
6832,2020-01-13,0,Spain,0.0
4193,2020-01-13,0,Kuwait,0.0
3719,2020-01-13,0,Ireland,0.0
3447,2020-01-13,0,Indonesia,0.0
5634,2020-01-13,0,Oman,0.0
1764,2020-01-13,0,Croatia,0.0
2012,2020-01-13,0,Denmark,0.0
3629,2020-01-13,0,Iraq,0.0
2792,2020-01-13,0,Georgia,0.0
3004,2020-01-13,0,Greece,0.0
4022,2020-01-13,0,Japan,0.0
609,2020-01-13,0,Azerbaijan,0.0
5548,2020-01-13,0,Norway,0.0
5372,2020-01-13,0,Nigeria,0.0
1901,2020-01-13,0,Czech_Republic,0.0
7614,2020-01-13,0,United_Kingdom,0.0
7228,2020-01-13,0,Taiwan,0.0
5267,2020-01-13,0,New_Zealand,0.0
7721,2020-01-13,0,United_States_of_America,0.0
1101,2020-01-13,0,Brazil,0.0
331,2020-01-13,0,Armenia,0.0
4452,2020-01-13,0,Lithuania,0.0
5081,2020-01-13,0,Nepal,0.0
1251,2020-01-13,0,Cambodia,0.0
2419,2020-01-13,0,Estonia,0.0
2658,2020-01-13,0,France,0.0
1596,2020-01-13,700,China,0.0
1362,2020-01-13,0,Canada,0.0
4802,2020-01-13,0,Mexico,0.0
2204,2020-01-13,0,Ecuador,0.0
7313,2020-01-13,1,Thailand,0.0
5721,2020-01-13,0,Pakistan,0.0
206,2020-01-13,0,Algeria,0.0
3271,2020-01-13,0,Iceland,0.0
7522,2020-01-13,0,United_Arab_Emirates,0.0
2292,2020-01-13,0,Egypt,0.0
432,2020-01-13,0,Australia,0.0
1437,2020-01-13,0,Cases_on_an_international_conveyance_Japan,0.0
3819,2020-01-13,0,Israel,0.0
829,2020-01-13,0,Belarus,0.0
7866,2020-01-13,0,Vietnam,0.0
6739,2020-01-13,0,South_Korea,0.0
4537,2020-01-13,0,Luxembourg,0.0
5633,2020-01-14,0,Oman,0.0
1436,2020-01-14,0,Cases_on_an_international_conveyance_Japan,0.0
4021,2020-01-14,0,Japan,0.0
1250,2020-01-14,0,Cambodia,0.0
1361,2020-01-14,0,Canada,0.0
5080,2020-01-14,0,Nepal,0.0
3628,2020-01-14,0,Iraq,0.0
5909,2020-01-14,0,Philippines,0.0
7036,2020-01-14,0,Sweden,0.0
6056,2020-01-14,0,Qatar,0.0
4192,2020-01-14,0,Kuwait,0.0
6831,2020-01-14,0,Spain,0.0
3361,2020-01-14,0,India,0.0
523,2020-01-14,0,Austria,0.0
2116,2020-01-14,0,Dominican_Republic,0.0
5266,2020-01-14,0,New_Zealand,0.0
7227,2020-01-14,0,Taiwan,0.0
2203,2020-01-14,0,Ecuador,0.0
3818,2020-01-14,0,Israel,0.0
5720,2020-01-14,0,Pakistan,0.0
431,2020-01-14,0,Australia,0.0
2291,2020-01-14,0,Egypt,0.0
2791,2020-01-14,0,Georgia,0.0
3270,2020-01-14,0,Iceland,0.0
7312,2020-01-14,2,Thailand,0.0
4801,2020-01-14,0,Mexico,0.0
2657,2020-01-14,0,France,0.0
2418,2020-01-14,0,Estonia,0.0
1100,2020-01-14,0,Brazil,0.0
330,2020-01-14,0,Armenia,0.0
6914,2020-01-14,0,Sri_Lanka,0.0
6146,2020-01-14,0,Romania,0.0
5172,2020-01-14,0,Netherlands,0.0
3910,2020-01-14,0,Italy,0.0
6372,2020-01-14,0,San_Marino,0.0
2565,2020-01-14,0,Finland,0.0
6551,2020-01-14,0,Singapore,0.0
205,2020-01-14,0,Algeria,0.0
608,2020-01-14,0,Azerbaijan,0.0
2011,2020-01-14,0,Denmark,0.0
3003,2020-01-14,0,Greece,0.0
920,2020-01-14,0,Belgium,0.0
67,2020-01-14,0,Afghanistan,0.0
5454,2020-01-14,0,North_Macedonia,0.0
4451,2020-01-14,0,Lithuania,0.0
3718,2020-01-14,0,Ireland,0.0
3538,2020-01-14,0,Iran,0.0
1595,2020-01-14,759,China,0.0
828,2020-01-14,0,Belarus,0.0
7521,2020-01-14,0,United_Arab_Emirates,0.0
7865,2020-01-14,0,Vietnam,0.0
6738,2020-01-14,0,South_Korea,0.0
1900,2020-01-14,0,Czech_Republic,0.0
7720,2020-01-14,0,United_States_of_America,0.0
6233,2020-01-14,0,Russia,0.0
4536,2020-01-14,0,Luxembourg,0.0
4903,2020-01-14,0,Monaco,0.0
5371,2020-01-14,0,Nigeria,0.0
5547,2020-01-14,0,Norway,0.0
1763,2020-01-14,0,Croatia,0.0
713,2020-01-14,0,Bahrain,0.0
3446,2020-01-14,0,Indonesia,0.0
4325,2020-01-14,0,Lebanon,0.0
7128,2020-01-14,0,Switzerland,0.0
7613,2020-01-14,0,United_Kingdom,0.0
4638,2020-01-14,0,Malaysia,0.0
2883,2020-01-14,0,Germany,0.0
1099,2020-01-15,0,Brazil,0.0
1249,2020-01-15,0,Cambodia,0.0
3002,2020-01-15,0,Greece,0.0
3627,2020-01-15,0,Iraq,0.0
4450,2020-01-15,0,Lithuania,0.0
5546,2020-01-15,0,Norway,0.0
4800,2020-01-15,0,Mexico,0.0
7612,2020-01-15,0,United_Kingdom,0.0
1762,2020-01-15,0,Croatia,0.0
4324,2020-01-15,0,Lebanon,0.0
7226,2020-01-15,0,Taiwan,0.0
3445,2020-01-15,0,Indonesia,0.0
6371,2020-01-15,0,San_Marino,0.0
2417,2020-01-15,0,Estonia,0.0
4902,2020-01-15,0,Monaco,0.0
7127,2020-01-15,0,Switzerland,0.0
4637,2020-01-15,0,Malaysia,0.0
7311,2020-01-15,3,Thailand,0.0
204,2020-01-15,0,Algeria,0.0
4191,2020-01-15,0,Kuwait,0.0
5370,2020-01-15,0,Nigeria,0.0
3269,2020-01-15,0,Iceland,0.0
5079,2020-01-15,0,Nepal,0.0
2290,2020-01-15,0,Egypt,0.0
1899,2020-01-15,0,Czech_Republic,0.0
607,2020-01-15,0,Azerbaijan,0.0
2790,2020-01-15,0,Georgia,0.0
430,2020-01-15,0,Australia,0.0
5719,2020-01-15,0,Pakistan,0.0
2010,2020-01-15,0,Denmark,0.0
6830,2020-01-15,0,Spain,0.0
3817,2020-01-15,0,Israel,0.0
5908,2020-01-15,0,Philippines,0.0
3360,2020-01-15,0,India,0.0
2202,2020-01-15,0,Ecuador,0.0
522,2020-01-15,0,Austria,0.0
2115,2020-01-15,0,Dominican_Republic,0.0
2882,2020-01-15,0,Germany,0.0
712,2020-01-15,0,Bahrain,0.0
2656,2020-01-15,0,France,0.0
5453,2020-01-15,0,North_Macedonia,0.0
1360,2020-01-15,0,Canada,0.0
6550,2020-01-15,0,Singapore,0.0
5632,2020-01-15,0,Oman,0.0
4020,2020-01-15,1,Japan,0.0
2564,2020-01-15,0,Finland,0.0
6055,2020-01-15,0,Qatar,0.0
1435,2020-01-15,0,Cases_on_an_international_conveyance_Japan,0.0
6913,2020-01-15,0,Sri_Lanka,0.0
7035,2020-01-15,0,Sweden,0.0
919,2020-01-15,0,Belgium,0.0
66,2020-01-15,0,Afghanistan,0.0
7864,2020-01-15,0,Vietnam,0.0
3909,2020-01-15,0,Italy,0.0
5171,2020-01-15,0,Netherlands,0.0
5265,2020-01-15,0,New_Zealand,0.0
3717,2020-01-15,0,Ireland,0.0
6232,2020-01-15,0,Russia,0.0
7719,2020-01-15,0,United_States_of_America,0.0
329,2020-01-15,0,Armenia,0.0
4535,2020-01-15,0,Luxembourg,0.0
6737,2020-01-15,0,South_Korea,0.0
7520,2020-01-15,0,United_Arab_Emirates,0.0
6145,2020-01-15,0,Romania,0.0
1594,2020-01-15,818,China,0.0
3537,2020-01-15,0,Iran,0.0
827,2020-01-15,0,Belarus,0.0
2416,2020-01-16,0,Estonia,0.0
2563,2020-01-16,0,Finland,0.0
3268,2020-01-16,0,Iceland,0.0
2289,2020-01-16,0,Egypt,0.0
6912,2020-01-16,0,Sri_Lanka,0.0
7310,2020-01-16,4,Thailand,0.0
6144,2020-01-16,0,Romania,0.0
2201,2020-01-16,0,Ecuador,0.0
4799,2020-01-16,0,Mexico,0.0
5264,2020-01-16,0,New_Zealand,0.0
2655,2020-01-16,0,France,0.0
1359,2020-01-16,0,Canada,0.0
2114,2020-01-16,0,Dominican_Republic,0.0
1248,2020-01-16,0,Cambodia,0.0
3626,2020-01-16,0,Iraq,0.0
4019,2020-01-16,2,Japan,0.0
5078,2020-01-16,0,Nepal,0.0
1434,2020-01-16,0,Cases_on_an_international_conveyance_Japan,0.0
7034,2020-01-16,0,Sweden,0.0
4449,2020-01-16,0,Lithuania,0.0
5452,2020-01-16,0,North_Macedonia,0.0
1593,2020-01-16,877,China,0.0
7519,2020-01-16,0,United_Arab_Emirates,0.0
6736,2020-01-16,0,South_Korea,0.0
7611,2020-01-16,0,United_Kingdom,0.0
2881,2020-01-16,0,Germany,0.0
3444,2020-01-16,0,Indonesia,0.0
1761,2020-01-16,0,Croatia,0.0
3001,2020-01-16,0,Greece,0.0
7126,2020-01-16,0,Switzerland,0.0
5545,2020-01-16,0,Norway,0.0
4190,2020-01-16,0,Kuwait,0.0
6231,2020-01-16,0,Russia,0.0
5369,2020-01-16,0,Nigeria,0.0
4323,2020-01-16,0,Lebanon,0.0
1898,2020-01-16,0,Czech_Republic,0.0
2789,2020-01-16,0,Georgia,0.0
2009,2020-01-16,0,Denmark,0.0
5907,2020-01-16,0,Philippines,0.0
3359,2020-01-16,0,India,0.0
7225,2020-01-16,0,Taiwan,0.0
5170,2020-01-16,0,Netherlands,0.0
3536,2020-01-16,0,Iran,0.0
3908,2020-01-16,0,Italy,0.0
7718,2020-01-16,0,United_States_of_America,0.0
711,2020-01-16,0,Bahrain,0.0
429,2020-01-16,0,Australia,0.0
65,2020-01-16,0,Afghanistan,0.0
5718,2020-01-16,0,Pakistan,0.0
3816,2020-01-16,0,Israel,0.0
918,2020-01-16,0,Belgium,0.0
4901,2020-01-16,0,Monaco,0.0
521,2020-01-16,0,Austria,0.0
6054,2020-01-16,0,Qatar,0.0
1098,2020-01-16,0,Brazil,0.0
4636,2020-01-16,0,Malaysia,0.0
5631,2020-01-16,0,Oman,0.0
6829,2020-01-16,0,Spain,0.0
606,2020-01-16,0,Azerbaijan,0.0
203,2020-01-16,0,Algeria,0.0
4534,2020-01-16,0,Luxembourg,0.0
7863,2020-01-16,0,Vietnam,0.0
3716,2020-01-16,0,Ireland,0.0
328,2020-01-16,0,Armenia,0.0
6549,2020-01-16,0,Singapore,0.0
6370,2020-01-16,0,San_Marino,0.0
826,2020-01-16,0,Belarus,0.0
1358,2020-01-17,0,Canada,0.0
2113,2020-01-17,0,Dominican_Republic,0.0
2788,2020-01-17,0,Georgia,0.0
4635,2020-01-17,0,Malaysia,0.0
327,2020-01-17,0,Armenia,0.0
6143,2020-01-17,0,Romania,0.0
3358,2020-01-17,0,India,0.0
4018,2020-01-17,3,Japan,0.0
6828,2020-01-17,0,Spain,0.0
2562,2020-01-17,0,Finland,0.0
1247,2020-01-17,0,Cambodia,0.0
4189,2020-01-17,0,Kuwait,0.0
3907,2020-01-17,0,Italy,0.0
5630,2020-01-17,0,Oman,0.0
5717,2020-01-17,0,Pakistan,0.0
2654,2020-01-17,0,France,0.0
428,2020-01-17,0,Australia,0.0
3267,2020-01-17,0,Iceland,0.0
3625,2020-01-17,0,Iraq,0.0
7309,2020-01-17,6,Thailand,0.0
6548,2020-01-17,0,Singapore,0.0
202,2020-01-17,0,Algeria,0.0
2415,2020-01-17,0,Estonia,0.0
2288,2020-01-17,0,Egypt,0.0
6911,2020-01-17,0,Sri_Lanka,0.0
4448,2020-01-17,0,Lithuania,0.0
6369,2020-01-17,0,San_Marino,0.0
3815,2020-01-17,0,Israel,0.0
7224,2020-01-17,0,Taiwan,0.0
5169,2020-01-17,0,Netherlands,0.0
2200,2020-01-17,0,Ecuador,0.0
5263,2020-01-17,0,New_Zealand,0.0
520,2020-01-17,0,Austria,0.0
2008,2020-01-17,0,Denmark,0.0
6735,2020-01-17,0,South_Korea,0.0
1097,2020-01-17,0,Brazil,0.0
605,2020-01-17,0,Azerbaijan,0.0
4900,2020-01-17,0,Monaco,0.0
1760,2020-01-17,0,Croatia,0.0
3443,2020-01-17,0,Indonesia,0.0
7033,2020-01-17,0,Sweden,0.0
917,2020-01-17,0,Belgium,0.0
7862,2020-01-17,0,Vietnam,0.0
64,2020-01-17,0,Afghanistan,0.0
710,2020-01-17,0,Bahrain,0.0
7717,2020-01-17,0,United_States_of_America,0.0
4533,2020-01-17,0,Luxembourg,0.0
5077,2020-01-17,0,Nepal,0.0
7518,2020-01-17,0,United_Arab_Emirates,0.0
825,2020-01-17,0,Belarus,0.0
3715,2020-01-17,0,Ireland,0.0
3000,2020-01-17,0,Greece,0.0
5451,2020-01-17,0,North_Macedonia,0.0
1592,2020-01-17,940,China,0.0
4798,2020-01-17,0,Mexico,0.0
3535,2020-01-17,0,Iran,0.0
5544,2020-01-17,0,Norway,0.0
6230,2020-01-17,0,Russia,0.0
5906,2020-01-17,0,Philippines,0.0
1897,2020-01-17,0,Czech_Republic,0.0
5368,2020-01-17,0,Nigeria,0.0
4322,2020-01-17,0,Lebanon,0.0
7610,2020-01-17,0,United_Kingdom,0.0
7125,2020-01-17,0,Switzerland,0.0
1433,2020-01-17,0,Cases_on_an_international_conveyance_Japan,0.0
6053,2020-01-17,0,Qatar,0.0
2880,2020-01-17,0,Germany,0.0
824,2020-01-18,0,Belarus,0.0
7308,2020-01-18,8,Thailand,0.0
2414,2020-01-18,0,Estonia,0.0
4447,2020-01-18,0,Lithuania,0.0
3714,2020-01-18,0,Ireland,0.0
3624,2020-01-18,0,Iraq,0.0
6229,2020-01-18,0,Russia,0.0
4321,2020-01-18,0,Lebanon,0.0
5905,2020-01-18,0,Philippines,0.0
5450,2020-01-18,0,North_Macedonia,0.0
2007,2020-01-18,0,Denmark,0.0
326,2020-01-18,0,Armenia,0.0
1591,2020-01-18,1020,China,0.0
2561,2020-01-18,0,Finland,0.0
6734,2020-01-18,0,South_Korea,0.0
3906,2020-01-18,0,Italy,0.0
3534,2020-01-18,0,Iran,0.0
1896,2020-01-18,0,Czech_Republic,0.0
5716,2020-01-18,0,Pakistan,0.0
7517,2020-01-18,0,United_Arab_Emirates,0.0
3266,2020-01-18,0,Iceland,0.0
1357,2020-01-18,0,Canada,0.0
3442,2020-01-18,0,Indonesia,0.0
3357,2020-01-18,0,India,0.0
519,2020-01-18,0,Austria,0.0
1759,2020-01-18,0,Croatia,0.0
5262,2020-01-18,0,New_Zealand,0.0
2199,2020-01-18,0,Ecuador,0.0
5629,2020-01-18,0,Oman,0.0
3814,2020-01-18,0,Israel,0.0
4899,2020-01-18,0,Monaco,0.0
5367,2020-01-18,0,Nigeria,0.0
6827,2020-01-18,0,Spain,0.0
2287,2020-01-18,0,Egypt,0.0
709,2020-01-18,0,Bahrain,0.0
1432,2020-01-18,0,Cases_on_an_international_conveyance_Japan,0.0
4017,2020-01-18,4,Japan,0.0
7716,2020-01-18,0,United_States_of_America,0.0
4532,2020-01-18,0,Luxembourg,0.0
427,2020-01-18,0,Australia,0.0
2112,2020-01-18,0,Dominican_Republic,0.0
604,2020-01-18,0,Azerbaijan,0.0
916,2020-01-18,0,Belgium,0.0
6368,2020-01-18,0,San_Marino,0.0
6142,2020-01-18,0,Romania,0.0
6052,2020-01-18,0,Qatar,0.0
7124,2020-01-18,0,Switzerland,0.0
1246,2020-01-18,0,Cambodia,0.0
5168,2020-01-18,0,Netherlands,0.0
5076,2020-01-18,0,Nepal,0.0
6910,2020-01-18,0,Sri_Lanka,0.0
7609,2020-01-18,0,United_Kingdom,0.0
6547,2020-01-18,0,Singapore,0.0
4634,2020-01-18,0,Malaysia,0.0
7223,2020-01-18,0,Taiwan,0.0
63,2020-01-18,0,Afghanistan,0.0
4188,2020-01-18,0,Kuwait,0.0
4797,2020-01-18,0,Mexico,0.0
7032,2020-01-18,0,Sweden,0.0
1096,2020-01-18,0,Brazil,0.0
5543,2020-01-18,0,Norway,0.0
2879,2020-01-18,0,Germany,0.0
2787,2020-01-18,0,Georgia,0.0
201,2020-01-18,0,Algeria,0.0
2999,2020-01-18,0,Greece,0.0
7861,2020-01-18,0,Vietnam,0.0
2653,2020-01-18,0,France,0.0
2286,2020-01-19,0,Egypt,0.0
2652,2020-01-19,0,France,0.0
5715,2020-01-19,0,Pakistan,0.0
6051,2020-01-19,0,Qatar,0.0
7123,2020-01-19,0,Switzerland,0.0
6367,2020-01-19,0,San_Marino,0.0
200,2020-01-19,0,Algeria,0.0
3441,2020-01-19,0,Indonesia,0.0
5904,2020-01-19,0,Philippines,0.0
7516,2020-01-19,0,United_Arab_Emirates,0.0
6826,2020-01-19,0,Spain,0.0
1245,2020-01-19,0,Cambodia,0.0
3813,2020-01-19,0,Israel,0.0
7860,2020-01-19,0,Vietnam,0.0
1356,2020-01-19,0,Canada,0.0
7031,2020-01-19,0,Sweden,0.0
915,2020-01-19,0,Belgium,0.0
3356,2020-01-19,0,India,0.0
4633,2020-01-19,0,Malaysia,0.0
518,2020-01-19,0,Austria,0.0
5628,2020-01-19,0,Oman,0.0
5075,2020-01-19,0,Nepal,0.0
708,2020-01-19,0,Bahrain,0.0
